# u |D(u)|
3.007900493780861328e+00 9.686510403462915268e-05
3.008138008625539150e+00 8.296418738257117071e-05
3.008375523470216972e+00 9.537899560802133971e-05
3.008613038314894794e+00 1.210557374599879183e-04
3.008850553159572616e+00 1.412226435119264282e-04
3.009088068004249994e+00 1.464522719436899380e-04
3.009325582848927816e+00 1.344308167143721015e-04
3.009563097693605638e+00 1.091652778584741739e-04
3.009800612538283460e+00 8.347334451010697087e-05
3.010038127382961282e+00 8.060477644750228387e-05
3.010275642227639104e+00 1.043647979924267820e-04
3.010513157072316925e+00 1.316734840233286716e-04
3.010750671916994747e+00 1.470081064972680483e-04
3.010988186761672569e+00 1.443571651284092784e-04
3.011225701606350391e+00 1.241751110387834429e-04
3.011463216451028213e+00 9.393384080047310588e-05
3.011700731295706035e+00 7.323316979412990938e-05
3.011938246140383857e+00 8.580906073709999220e-05
3.012175760985061679e+00 1.165896453965103145e-04
3.012413275829739501e+00 1.414703937466457338e-04
3.012650790674416879e+00 1.496346547650289499e-04
3.012888305519094700e+00 1.381298589043540711e-04
3.013125820363772522e+00 1.102596290315321464e-04
3.013363335208450344e+00 7.817725258929216804e-05
3.013600850053128166e+00 7.020811017959422426e-05
3.013838364897805988e+00 9.725602848837088801e-05
3.014075879742483810e+00 1.296268693032431678e-04
3.014313394587161632e+00 1.488869234419397879e-04
3.014550909431839454e+00 1.482764480826304358e-04
3.014788424276517276e+00 1.276290954714358588e-04
3.015025939121195098e+00 9.347556445978546711e-05
3.015263453965872920e+00 6.532315885405156057e-05
3.015500968810550741e+00 7.654394647391486956e-05
3.015738483655228563e+00 1.120274799609835174e-04
3.015975998499906385e+00 1.414568510119128849e-04
3.016213513344583763e+00 1.527807409357809210e-04
3.016451028189261585e+00 1.424658446760757057e-04
3.016688543033939407e+00 1.130832016629513810e-04
3.016926057878617229e+00 7.544013613097889481e-05
3.017163572723295051e+00 6.063729676630741280e-05
3.017401087567972873e+00 9.019875622514491567e-05
3.017638602412650695e+00 1.273657634322292425e-04
3.017876117257328517e+00 1.505614692059086478e-04
3.018113632102006338e+00 1.523810033189036814e-04
3.018351146946684160e+00 1.320654751835306567e-04
3.018588661791361982e+00 9.515012698646037770e-05
3.018826176636039804e+00 5.948690094100660553e-05
3.019063691480717626e+00 6.751511641602503356e-05
3.019301206325395448e+00 1.073537874836588891e-04
3.019538721170073270e+00 1.411970770385251057e-04
3.019776236014750648e+00 1.558502756808628970e-04
3.020013750859428470e+00 1.472450357117131316e-04
3.020251265704106292e+00 1.172597168742358053e-04
3.020488780548784113e+00 7.516341317027270597e-05
3.020726295393461935e+00 5.200526462064771502e-05
3.020963810238139757e+00 8.314800114979821737e-05
3.021201325082817579e+00 1.248968960880747188e-04
3.021438839927495401e+00 1.520343038843853219e-04
3.021676354772173223e+00 1.565852645627968740e-04
3.021913869616851045e+00 1.372298624865867043e-04
3.022151384461528867e+00 9.858862676638689064e-05
3.022388899306206689e+00 5.601102482991870946e-05
3.022626414150884511e+00 5.867307357257306791e-05
3.022863928995562333e+00 1.025540824104263099e-04
3.023101443840240155e+00 1.407040846136971388e-04
3.023338958684917532e+00 1.588209657950147909e-04
3.023576473529595354e+00 1.523328552716771069e-04
3.023813988374273176e+00 1.224799343149725751e-04
3.024051503218950998e+00 7.711126854499727545e-05
3.024289018063628820e+00 4.457480361004786062e-05
3.024526532908306642e+00 7.606379413650912269e-05
3.024764047752984464e+00 1.222245247805160402e-04
3.025001562597662286e+00 1.533114122057507031e-04
3.025239077442340108e+00 1.608348180831480165e-04
3.025476592287017930e+00 1.429367741361645160e-04
3.025714107131695751e+00 1.034411037291329503e-04
3.025951621976373573e+00 5.508492687060748984e-05
3.026189136821051395e+00 4.999065945841221526e-05
3.026426651665729217e+00 9.761430265018795568e-05
3.026664166510407039e+00 1.399888325270159017e-04
3.026901681355084417e+00 1.616824537325943175e-04
3.027139196199762239e+00 1.576386062376186289e-04
3.027376711044440061e+00 1.285046353271002161e-04
3.027614225889117883e+00 8.095202589240048103e-05
3.027851740733795705e+00 3.881982909092630677e-05
3.028089255578473526e+00 6.890945705187219320e-05
3.028326770423151348e+00 1.193506971792664400e-04
3.028564285267829170e+00 1.544005914222562332e-04
3.028801800112506992e+00 1.650971338477775423e-04
3.029039314957184814e+00 1.490557541953671441e-04
3.029276829801862636e+00 1.094095565090837655e-04
3.029514344646540458e+00 5.666902513155265054e-05
3.029751859491218280e+00 4.147518308624263727e-05
3.029989374335896102e+00 9.252042976448367293e-05
3.030226889180573924e+00 1.390603048584234584e-04
3.030464404025251302e+00 1.644324051834907365e-04
3.030701918869929123e+00 1.631038212674947117e-04
3.030939433714606945e+00 1.351579368045477067e-04
3.031176948559284767e+00 8.633201897693775070e-05
3.031414463403962589e+00 3.541990672749065130e-05
3.031651978248640411e+00 6.165024926148587631e-05
3.031889493093318233e+00 1.162754481210227726e-04
3.032127007937996055e+00 1.553104903595188069e-04
3.032364522782673877e+00 1.693552267416353896e-04
3.032602037627351699e+00 1.554988823168536739e-04
3.032839552472029521e+00 1.162606557926815806e-04
3.033077067316707343e+00 6.047962878702609009e-05
3.033314582161385164e+00 3.320284104185689759e-05
3.033552097006062986e+00 8.725824372697410611e-05
3.033789611850740808e+00 1.379256209433321579e-04
3.034027126695418186e+00 1.670739897102683342e-04
3.034264641540096008e+00 1.686937749258880857e-04
3.034502156384773830e+00 1.423167507705685412e-04
3.034739671229451652e+00 9.293640928863555501e-05
3.034977186074129474e+00 3.500601086802714398e-05
3.035214700918807296e+00 5.425226922294885409e-05
3.035452215763485118e+00 1.129969437711137229e-04
3.035689730608162940e+00 1.560500544657080651e-04
3.035927245452840761e+00 1.736033922006392728e-04
3.036164760297518583e+00 1.622107065827846936e-04
3.036402275142196405e+00 1.238238553923151771e-04
3.036639789986874227e+00 6.610707098136189722e-05
3.036877304831552049e+00 2.541952671286607998e-05
3.037114819676229871e+00 8.181321861471127857e-05
3.037352334520907693e+00 1.365901469929388899e-04
3.037589849365585071e+00 1.696142878046717295e-04
3.037827364210262893e+00 1.743915034567126846e-04
3.038064879054940715e+00 1.499001514768062617e-04
3.038302393899618536e+00 1.005178915675254009e-04
3.038539908744296358e+00 3.769184305068950239e-05
3.038777423588974180e+00 4.668156250448449515e-05
3.039014938433652002e+00 1.095115854359462781e-04
3.039252453278329824e+00 1.566282275457733125e-04
3.039489968123007646e+00 1.778444001817058883e-04
3.039727482967685468e+00 1.691606755667885592e-04
3.039964997812363290e+00 1.319827222673635369e-04
3.040202512657041112e+00 7.315475731013891341e-05
3.040440027501718934e+00 1.885308926490956175e-05
3.040677542346396756e+00 7.617061257987722931e-05
3.040915057191074578e+00 1.350575936784675023e-04
3.041152572035751955e+00 1.720633243596720111e-04
3.041390086880429777e+00 1.801937281093680867e-04
3.041627601725107599e+00 1.578603883594752850e-04
3.041865116569785421e+00 1.088999106686892908e-04
3.042102631414463243e+00 4.297345693084783056e-05
3.042340146259141065e+00 3.890349286828516238e-05
3.042577661103818887e+00 1.058140880900192068e-04
3.042815175948496709e+00 1.570538187364100917e-04
3.043052690793174531e+00 1.820877222270128343e-04
3.043290205637852353e+00 1.763377484828653028e-04
3.043527720482530174e+00 1.406649055805592511e-04
3.043765235327207996e+00 8.131324488863972031e-05
3.044002750171885818e+00 1.543193332736585120e-05
3.044240265016563640e+00 7.031588469226591792e-05
3.044477779861241462e+00 1.333300920427516205e-04
3.044715294705918840e+00 1.744335386040411838e-04
3.044952809550596662e+00 1.861082033669272354e-04
3.045190324395274484e+00 1.661760344153945820e-04
3.045427839239952306e+00 1.179677493533839950e-04
3.045665354084630128e+00 5.015300263824656066e-05
3.045902868929307949e+00 3.088274251699856335e-05
3.046140383773985771e+00 1.018975545133153822e-04
3.046377898618663593e+00 1.573354805871398645e-04
3.046615413463341415e+00 1.863485093407311031e-04
3.046852928308019237e+00 1.837467772482458117e-04
3.047090443152697059e+00 1.498333870432820407e-04
3.047327957997374881e+00 9.037259260660549204e-05
3.047565472842052703e+00 1.749845131383906421e-05
3.047802987686730525e+00 6.423572551265486065e-05
3.048040502531408347e+00 1.314082440672552702e-04
3.048278017376085725e+00 1.767395735639666426e-04
3.048515532220763546e+00 1.921521440672805249e-04
3.048753047065441368e+00 1.748471812175804939e-04
3.048990561910119190e+00 1.276568664033876448e-04
3.049228076754797012e+00 5.868657593244643484e-05
3.049465591599474834e+00 2.258567321601771724e-05
3.049703106444152656e+00 9.775357577010945732e-05
3.049940621288830478e+00 1.574817666394243663e-04
3.050178136133508300e+00 1.906471402131576325e-04
3.050415650978186122e+00 1.914063026651235987e-04
3.050653165822863944e+00 1.594798884976673080e-04
3.050890680667541766e+00 1.002073212720022043e-04
3.051128195512219587e+00 2.400250023109519871e-05
3.051365710356897409e+00 5.792032759978241950e-05
3.051603225201575231e+00 1.292911469828057205e-04
3.051840740046252609e+00 1.789983179854666353e-04
3.052078254890930431e+00 1.983515002620670810e-04
3.052315769735608253e+00 1.838924071704021383e-04
3.052553284580286075e+00 1.379428051162754894e-04
3.052790799424963897e+00 6.824491653847900214e-05
3.053028314269641719e+00 1.399609499989874504e-05
3.053265829114319541e+00 9.337241075408456745e-05
3.053503343958997363e+00 1.575012541468614558e-04
3.053740858803675184e+00 1.950092370269337276e-04
3.053978373648353006e+00 1.993475019428259001e-04
3.054215888493030828e+00 1.696204904621498354e-04
3.054453403337708650e+00 1.107569232205301028e-04
3.054690918182386472e+00 3.270869280271383771e-05
3.054928433027064294e+00 5.136831812288857339e-05
3.055165947871742116e+00 1.269763927027895561e-04
3.055403462716419494e+00 1.812291705580633687e-04
3.055640977561097316e+00 2.047409444234964875e-04
3.055878492405775138e+00 1.933472525250027436e-04
3.056116007250452959e+00 1.488339700505611344e-04
3.056353522095130781e+00 7.865908885823418646e-05
3.056591036939808603e+00 5.311267344500449505e-06
3.056828551784486425e+00 8.874333514321904493e-05
3.057066066629164247e+00 1.574027286696096854e-04
3.057303581473842069e+00 1.994661035941237349e-04
3.057541096318519891e+00 2.076141261150904927e-04
3.057778611163197713e+00 1.802932467577039949e-04
3.058016126007875535e+00 1.220104222272302085e-04
3.058253640852553357e+00 4.261383724066474356e-05
3.058491155697231179e+00 4.459781561189280928e-05
3.058728670541909000e+00 1.244600456818482893e-04
3.058966185386586378e+00 1.834545261630246039e-04
3.059203700231264200e+00 2.113645161357366258e-04
3.059441215075942022e+00 2.032640164692783445e-04
3.059678729920619844e+00 1.603673029934108698e-04
3.059916244765297666e+00 8.986425367894817400e-05
3.060153759609975488e+00 5.383893300174476158e-06
3.060391274454653310e+00 8.385532511693312028e-05
3.060628789299331132e+00 1.571954393067999780e-04
3.060866304144008954e+00 2.040555932874743214e-04
3.061103818988686776e+00 2.162633655368294424e-04
3.061341333833364597e+00 1.915575783563124631e-04
3.061578848678042419e+00 1.339964448847061915e-04
3.061816363522720241e+00 5.339591338671216401e-05
3.062053878367398063e+00 3.767275494437462784e-05
3.062291393212075885e+00 1.217366060289569723e-04
3.062528908056753263e+00 1.857005129386309018e-04
3.062766422901431085e+00 2.182769444477128753e-04
3.063003937746108907e+00 2.137128037703539746e-04
3.063241452590786729e+00 1.726065544403745597e-04
3.063478967435464551e+00 1.018642474026572792e-04
3.063716482280142372e+00 1.504158652513160970e-05
3.063953997124820194e+00 7.869838464974709654e-05
3.064191511969498016e+00 1.568894447355808361e-04
3.064429026814175838e+00 2.088234652377823973e-04
3.064666541658853660e+00 2.253676813423527621e-04
3.064904056503531482e+00 2.034953371203339974e-04
3.065141571348209304e+00 1.467781215085008214e-04
3.065379086192887126e+00 6.498237362551046283e-05
3.065616601037564948e+00 3.077076078215898263e-05
3.065854115882242770e+00 1.187989703926779116e-04
3.066091630726920148e+00 1.879980410997849911e-04
3.066329145571597969e+00 2.255457464512258185e-04
3.066566660416275791e+00 2.247838745502149266e-04
3.066804175260953613e+00 1.856429035574671236e-04
3.067041690105631435e+00 1.147129576205084393e-04
3.067279204950309257e+00 2.561215767410417209e-05
3.067516719794987079e+00 7.326611300110266950e-05
3.067754234639664901e+00 1.564960858052390268e-04
3.067991749484342723e+00 2.138253478766691555e-04
3.068229264329020545e+00 2.350177512184825645e-04
3.068466779173698367e+00 2.162135880334490126e-04
3.068704294018376189e+00 1.604519344228226595e-04
3.068941808863054010e+00 7.740637986440324905e-05
3.069179323707731832e+00 2.437058320311476727e-05
3.069416838552409654e+00 1.156384137940288470e-04
3.069654353397087032e+00 1.903842684574166280e-04
3.069891868241764854e+00 2.332542966835996303e-04
3.070129383086442676e+00 2.365914999628907747e-04
3.070366897931120498e+00 1.995978840551149820e-04
3.070604412775798320e+00 1.285064848807868814e-04
3.070841927620476142e+00 3.694200484766012836e-05
3.071079442465153964e+00 6.756070363688127444e-05
3.071316957309831785e+00 1.560286434740916961e-04
3.071554472154509607e+00 2.191295096539599670e-04
3.071791986999187429e+00 2.453268160588319212e-04
3.072029501843865251e+00 2.298493550985568291e-04
3.072267016688543073e+00 1.751499983544415836e-04
3.072504531533220895e+00 9.076120153930382134e-05
3.072742046377898717e+00 1.972699879668128093e-05
3.072979561222576539e+00 1.122446336053282837e-04
3.073217076067253917e+00 1.929046487802277374e-04
3.073454590911931739e+00 2.415061907549014865e-04
3.073692105756609561e+00 2.492797157581389932e-04
3.073929620601287382e+00 2.146288459247909822e-04
3.074167135445965204e+00 1.433823875291978631e-04
3.074404650290643026e+00 4.912406119523329433e-05
3.074642165135320848e+00 6.160283625829906953e-05
3.074879679979998670e+00 1.555032758636238060e-04
3.075117194824676492e+00 2.248207554771890324e-04
3.075354709669354314e+00 2.564369052521541306e-04
3.075592224514032136e+00 2.445768314143433346e-04
3.075829739358709958e+00 1.910457468837957343e-04
3.076067254203387780e+00 1.051875345680359358e-04
3.076304769048065602e+00 1.923797520841430598e-05
3.076542283892743423e+00 1.086059313812804035e-04
3.076779798737420801e+00 1.956158264209891266e-04
3.077017313582098623e+00 2.504314191856478510e-04
3.077254828426776445e+00 2.630306335158809567e-04
3.077492343271454267e+00 2.309375307980918830e-04
3.077729858116132089e+00 1.595243513346635911e-04
3.077967372960809911e+00 6.230250389418198265e-05
3.078204887805487733e+00 5.545170740984374454e-05
3.078442402650165555e+00 1.549403867936291392e-04
3.078679917494843377e+00 2.310059490037823791e-04
3.078917432339521199e+00 2.685277038198256752e-04
3.079154947184199020e+00 2.606179133888323306e-04
3.079392462028876842e+00 2.083635380744165494e-04
3.079629976873554664e+00 1.208744956020866949e-04
3.079867491718232486e+00 2.422245720050452959e-05
3.080105006562910308e+00 1.047096697819421379e-04
3.080342521407587686e+00 1.985897955780734645e-04
3.080580036252265508e+00 2.601951657079872200e-04
3.080817551096943330e+00 2.780763718053296733e-04
3.081055065941621152e+00 2.487828160253939221e-04
3.081292580786298974e+00 1.771720668748576113e-04
3.081530095630976795e+00 7.666472790274705290e-05
3.081767610475654617e+00 4.924651975640917227e-05
3.082005125320332439e+00 1.543666778108962424e-04
3.082242640165010261e+00 2.378219582079296268e-04
3.082480155009688083e+00 2.818292758993397123e-04
3.082717669854365905e+00 2.782574655610913221e-04
3.082955184699043727e+00 2.273933536015318403e-04
3.083192699543721549e+00 1.380687885819215576e-04
