# tau K_raw K_smooth K_GUE
2.323549032688459359e+00 3.708492589384869031e+00 1.041023572984220991e+00 1.000000000000000000e+00
2.325550366911274480e+00 2.449610829677574486e+00 1.072927901092763925e+00 1.000000000000000000e+00
2.327551701134089601e+00 9.455493823781877527e-01 1.083297495206674288e+00 1.000000000000000000e+00
2.329553035356904722e+00 1.352908306750038925e+00 1.079604623985078060e+00 1.000000000000000000e+00
2.331554369579719843e+00 5.463053694121576820e-01 1.094250368540931495e+00 1.000000000000000000e+00
2.333555703802535408e+00 6.808409769261537514e-01 1.103695460843090004e+00 1.000000000000000000e+00
2.335557038025350529e+00 3.440817323160508256e-02 1.133625812658529242e+00 1.000000000000000000e+00
2.337558372248165650e+00 7.041131161904063962e-01 1.080513200366677529e+00 1.000000000000000000e+00
2.339559706470980771e+00 5.851266216802570863e-01 1.089275629683438495e+00 1.000000000000000000e+00
2.341561040693795892e+00 1.410778308596019270e+00 1.101999685617151892e+00 1.000000000000000000e+00
2.343562374916611457e+00 2.442282464734454872e-02 1.110696145139096425e+00 1.000000000000000000e+00
2.345563709139426578e+00 1.650021989430541236e+00 1.059066163835058472e+00 1.000000000000000000e+00
2.347565043362241699e+00 2.642410186965027385e-01 1.038132522777592825e+00 1.000000000000000000e+00
2.349566377585056820e+00 1.267491148233094611e+00 1.029921786124996519e+00 1.000000000000000000e+00
2.351567711807871941e+00 1.711698308319293371e+00 9.865290726970681323e-01 1.000000000000000000e+00
2.353569046030687506e+00 3.141774892656059137e+00 1.042171751683435899e+00 1.000000000000000000e+00
2.355570380253502627e+00 5.018074697787243688e-01 1.132169745825753582e+00 1.000000000000000000e+00
2.357571714476317748e+00 5.536106116421656703e-02 1.133737400772424131e+00 1.000000000000000000e+00
2.359573048699132869e+00 7.812984794436149405e-02 1.113922994484838780e+00 1.000000000000000000e+00
2.361574382921947990e+00 7.970707559580492152e-01 1.113993074110943837e+00 1.000000000000000000e+00
2.363575717144763555e+00 1.473354564387871157e+00 1.111905120154007776e+00 1.000000000000000000e+00
2.365577051367578676e+00 1.591784783880211052e+00 1.056899638643574058e+00 1.000000000000000000e+00
2.367578385590393797e+00 6.857053081136693651e-01 1.001973559914152823e+00 1.000000000000000000e+00
2.369579719813208918e+00 7.775362985232356916e-01 9.942983277858323810e-01 1.000000000000000000e+00
2.371581054036024039e+00 1.110646315465602330e+00 9.759089730339572943e-01 1.000000000000000000e+00
2.373582388258839604e+00 9.613581164963236336e-01 1.010609352451685039e+00 1.000000000000000000e+00
2.375583722481654725e+00 1.420982451117735135e+00 1.020317422919528649e+00 1.000000000000000000e+00
2.377585056704469846e+00 6.517369003909873060e-02 1.035684421228359797e+00 1.000000000000000000e+00
2.379586390927284967e+00 6.887214412813414954e-01 1.052547963122781205e+00 1.000000000000000000e+00
2.381587725150100088e+00 8.577373791117794966e-01 1.046045694123386216e+00 1.000000000000000000e+00
2.383589059372915653e+00 1.309249629354349853e+00 1.015318285134161336e+00 1.000000000000000000e+00
2.385590393595730774e+00 1.476793706252577776e+00 1.041202692284881826e+00 1.000000000000000000e+00
2.387591727818545895e+00 2.630312400835707609e-01 1.009874486755625744e+00 1.000000000000000000e+00
2.389593062041361016e+00 2.838159181285172805e-02 1.023663423159977715e+00 1.000000000000000000e+00
2.391594396264176137e+00 3.094140007767056527e-02 9.939085674450965913e-01 1.000000000000000000e+00
2.393595730486991702e+00 3.430818153606172149e+00 9.699789456454788183e-01 1.000000000000000000e+00
2.395597064709806823e+00 4.012544773156570876e+00 9.054883252144998451e-01 1.000000000000000000e+00
2.397598398932621944e+00 1.585776923262294913e+00 9.503993782035337068e-01 1.000000000000000000e+00
2.399599733155437065e+00 6.549558118233931303e-01 9.655797687984070121e-01 1.000000000000000000e+00
2.401601067378252186e+00 5.510636314661581103e-01 9.897801486475890087e-01 1.000000000000000000e+00
2.403602401601067751e+00 7.013997259463764511e-01 9.766345227809724028e-01 1.000000000000000000e+00
2.405603735823882872e+00 1.453267847457094364e+00 1.002223115720998869e+00 1.000000000000000000e+00
2.407605070046697993e+00 1.976416017713044093e-01 9.684931868454978998e-01 1.000000000000000000e+00
2.409606404269513114e+00 6.308648651170530863e-01 9.581288643727756682e-01 1.000000000000000000e+00
2.411607738492328235e+00 5.989447619231571540e-01 9.736801261165599630e-01 1.000000000000000000e+00
2.413609072715143800e+00 1.969020925538994327e+00 9.908125222051105130e-01 1.000000000000000000e+00
2.415610406937958921e+00 1.078871866107734778e+00 9.835646156717949840e-01 1.000000000000000000e+00
2.417611741160774042e+00 6.644551038936890031e-01 9.669750712864397801e-01 1.000000000000000000e+00
2.419613075383589162e+00 1.395518333861682558e+00 1.016516857938248863e+00 1.000000000000000000e+00
2.421614409606404283e+00 3.185335927050706450e-01 1.001106625978344544e+00 1.000000000000000000e+00
2.423615743829219848e+00 1.509545400377911017e-01 1.027403909585669961e+00 1.000000000000000000e+00
2.425617078052034969e+00 1.085683517826888433e+00 1.047333130140712720e+00 1.000000000000000000e+00
2.427618412274850090e+00 3.655655627310351319e-01 1.031166262806353817e+00 1.000000000000000000e+00
2.429619746497665211e+00 8.295874112749441753e-01 1.031874257218861057e+00 1.000000000000000000e+00
2.431621080720480332e+00 4.754206392296360384e-02 1.058330430283388246e+00 1.000000000000000000e+00
2.433622414943295897e+00 7.305838145349646817e-01 1.067734087761243567e+00 1.000000000000000000e+00
2.435623749166111018e+00 4.976594549859186256e-01 1.022116138671383290e+00 1.000000000000000000e+00
2.437625083388926139e+00 2.343160642329113141e+00 9.574468313366830685e-01 1.000000000000000000e+00
2.439626417611741260e+00 6.777570755540172076e-01 9.194542599729175203e-01 1.000000000000000000e+00
2.441627751834556381e+00 1.070345421760829252e+00 9.043897095533266484e-01 1.000000000000000000e+00
2.443629086057371946e+00 2.581000954267714254e-01 9.767514379556563320e-01 1.000000000000000000e+00
2.445630420280187067e+00 2.522486874928953071e+00 9.715068710348347958e-01 1.000000000000000000e+00
2.447631754503002188e+00 2.088576999846730176e-01 9.393886758220100219e-01 1.000000000000000000e+00
2.449633088725817309e+00 2.607680867320585349e-01 9.412785547115141149e-01 1.000000000000000000e+00
2.451634422948632430e+00 1.415138030018385562e+00 9.448960076960500887e-01 1.000000000000000000e+00
2.453635757171447995e+00 1.813074555096173102e+00 9.596219819170680454e-01 1.000000000000000000e+00
2.455637091394263116e+00 6.641939486303896079e-01 9.128731520305924940e-01 1.000000000000000000e+00
2.457638425617078237e+00 7.408111313181756641e-01 9.062614775916815191e-01 1.000000000000000000e+00
2.459639759839893358e+00 2.096386942763270422e+00 1.000344606822760385e+00 1.000000000000000000e+00
2.461641094062708479e+00 5.690193092526524277e-02 9.805928671967412136e-01 1.000000000000000000e+00
2.463642428285524044e+00 1.935926007012124472e+00 9.941165244284305702e-01 1.000000000000000000e+00
2.465643762508339165e+00 2.126347672111103648e+00 1.024964347422846034e+00 1.000000000000000000e+00
2.467645096731154286e+00 8.139521455438555320e-01 1.000406048393719605e+00 1.000000000000000000e+00
2.469646430953969407e+00 2.920590109963674408e-01 9.998202796833323136e-01 1.000000000000000000e+00
2.471647765176784528e+00 1.113084687458466115e+00 9.859706671596856209e-01 1.000000000000000000e+00
2.473649099399600093e+00 4.164913566697397429e-01 1.009261724309806763e+00 1.000000000000000000e+00
2.475650433622415214e+00 1.560482240921905905e+00 1.003427564269439021e+00 1.000000000000000000e+00
2.477651767845230335e+00 1.361103172433853592e+00 1.050377285626273860e+00 1.000000000000000000e+00
2.479653102068045456e+00 2.808149734791244231e-02 1.054030686224416424e+00 1.000000000000000000e+00
2.481654436290860577e+00 3.730924462016840110e-02 1.083747883762794295e+00 1.000000000000000000e+00
2.483655770513676142e+00 3.517894495961672252e+00 1.116122290979422838e+00 1.000000000000000000e+00
2.485657104736491263e+00 4.863724821926919684e-01 1.120488123400680713e+00 1.000000000000000000e+00
2.487658438959306384e+00 1.364218437312782473e-01 1.083023615372842752e+00 1.000000000000000000e+00
2.489659773182121505e+00 2.751266362409752753e-01 1.079572700767212012e+00 1.000000000000000000e+00
2.491661107404936626e+00 7.791804374830280100e-01 1.096188946855058299e+00 1.000000000000000000e+00
2.493662441627752191e+00 1.202709704984893380e+00 1.128974205361623184e+00 1.000000000000000000e+00
2.495663775850567312e+00 5.231890019349774018e-02 1.125984593416060831e+00 1.000000000000000000e+00
2.497665110073382433e+00 8.077932141123852494e-01 1.121789278706228021e+00 1.000000000000000000e+00
2.499666444296197554e+00 4.521863402367919171e+00 1.125892530304741346e+00 1.000000000000000000e+00
2.501667778519012675e+00 5.856970091949001977e-01 1.082989147350184478e+00 1.000000000000000000e+00
2.503669112741828240e+00 8.730035392043348219e-01 1.094010202322433845e+00 1.000000000000000000e+00
2.505670446964643361e+00 1.415715282808821751e+00 1.060967031587098486e+00 1.000000000000000000e+00
2.507671781187458482e+00 7.879325763270839111e-02 1.016154894655090679e+00 1.000000000000000000e+00
2.509673115410273603e+00 3.415490456051537560e-01 1.005106114837196696e+00 1.000000000000000000e+00
2.511674449633088724e+00 2.617532978054285531e-01 1.002791465643633639e+00 1.000000000000000000e+00
2.513675783855904289e+00 1.002475407077930036e+00 1.036884995123869668e+00 1.000000000000000000e+00
2.515677118078719410e+00 4.913832528798914856e-01 1.042173117986346931e+00 1.000000000000000000e+00
2.517678452301534531e+00 2.422598030616144538e+00 1.009786455436963770e+00 1.000000000000000000e+00
2.519679786524349652e+00 2.492950066852955171e+00 9.838523719127378886e-01 1.000000000000000000e+00
2.521681120747164773e+00 1.896162174627514130e+00 9.963263185313961934e-01 1.000000000000000000e+00
2.523682454969980338e+00 2.397696117642602154e+00 1.091560126720498403e+00 1.000000000000000000e+00
2.525683789192795459e+00 4.370992246983456120e-01 1.038154988550472169e+00 1.000000000000000000e+00
2.527685123415610580e+00 9.864420457875887616e-01 1.055860854610197741e+00 1.000000000000000000e+00
2.529686457638425701e+00 6.737020115382032215e-02 1.077642750087846713e+00 1.000000000000000000e+00
2.531687791861240822e+00 9.420341763337498620e-01 1.138825428686400798e+00 1.000000000000000000e+00
2.533689126084056387e+00 2.759333628787546733e+00 1.124168317331567746e+00 1.000000000000000000e+00
2.535690460306871508e+00 1.690500465328115043e+00 1.114154151916194380e+00 1.000000000000000000e+00
2.537691794529686629e+00 4.921860455272460411e-01 1.138673743916107206e+00 1.000000000000000000e+00
2.539693128752501750e+00 9.090444468572252967e-01 1.137485745670488546e+00 1.000000000000000000e+00
2.541694462975316871e+00 3.373482416264339534e-01 1.049372109760722260e+00 1.000000000000000000e+00
2.543695797198132436e+00 5.087651847874955502e-01 1.093790498323510718e+00 1.000000000000000000e+00
2.545697131420947557e+00 5.811560068633718767e-01 1.092033415520471618e+00 1.000000000000000000e+00
2.547698465643762678e+00 2.890500578987853508e-01 1.145993636640122659e+00 1.000000000000000000e+00
2.549699799866577798e+00 3.609521730102036030e-01 1.146546143441751209e+00 1.000000000000000000e+00
2.551701134089392919e+00 1.971583940602749663e-01 1.144744851756160919e+00 1.000000000000000000e+00
2.553702468312208484e+00 2.510919396148148852e+00 1.162610295010610972e+00 1.000000000000000000e+00
2.555703802535023605e+00 6.333043940313074494e-01 1.164166600468443225e+00 1.000000000000000000e+00
2.557705136757838726e+00 2.326290763971924358e-01 1.169813010174552748e+00 1.000000000000000000e+00
2.559706470980653847e+00 2.978057479405959440e-01 1.124800855430688529e+00 1.000000000000000000e+00
2.561707805203469412e+00 5.395133087128957117e-01 1.079049006548462586e+00 1.000000000000000000e+00
2.563709139426284533e+00 3.941895380373363178e+00 1.033762134460846305e+00 1.000000000000000000e+00
2.565710473649099654e+00 1.328283830990595993e+00 9.764084227546034889e-01 1.000000000000000000e+00
2.567711807871914775e+00 1.212312990641431609e+00 9.680503316964035321e-01 1.000000000000000000e+00
2.569713142094729896e+00 1.029479558314894572e+00 9.597967613191767944e-01 1.000000000000000000e+00
2.571714476317545461e+00 2.783616458781697389e+00 9.854004274703200839e-01 1.000000000000000000e+00
2.573715810540360582e+00 1.782388719348690642e-01 9.868619865030348048e-01 1.000000000000000000e+00
2.575717144763175703e+00 7.921289229545760424e-01 9.515395674891917732e-01 1.000000000000000000e+00
2.577718478985990824e+00 1.057622172189940368e+00 9.108313657056641421e-01 1.000000000000000000e+00
2.579719813208805945e+00 7.590852860420175263e-01 9.297870576883581206e-01 1.000000000000000000e+00
2.581721147431621510e+00 9.092043300675022310e-01 9.664274572564640620e-01 1.000000000000000000e+00
2.583722481654436631e+00 2.406850940269220640e+00 9.597929867731781473e-01 1.000000000000000000e+00
2.585723815877251752e+00 8.009631442797378043e-01 1.040551543300955561e+00 1.000000000000000000e+00
2.587725150100066873e+00 3.628084348714514018e+00 1.036002852358286042e+00 1.000000000000000000e+00
2.589726484322881994e+00 1.014460364994790725e-01 1.041764319153616558e+00 1.000000000000000000e+00
2.591727818545697559e+00 2.676960864959498365e-01 1.072993634444433964e+00 1.000000000000000000e+00
2.593729152768512680e+00 9.942364712378765068e-01 1.086723252315805910e+00 1.000000000000000000e+00
2.595730486991327801e+00 1.066283930849055261e+00 1.030816591808223937e+00 1.000000000000000000e+00
2.597731821214142922e+00 7.228860508303759369e-01 1.051764252766508534e+00 1.000000000000000000e+00
2.599733155436958043e+00 5.770996861177128956e-01 1.079070122752622041e+00 1.000000000000000000e+00
2.601734489659773608e+00 6.171242626816978438e-01 1.117440741400726800e+00 1.000000000000000000e+00
2.603735823882588729e+00 3.940041903524162809e-02 1.104897408041876528e+00 1.000000000000000000e+00
2.605737158105403850e+00 4.619393768665130268e-02 1.014314091977097654e+00 1.000000000000000000e+00
2.607738492328218971e+00 9.441749131214592639e-02 9.848952698797093230e-01 1.000000000000000000e+00
2.609739826551034092e+00 6.480456603212949585e-01 9.806276636309081418e-01 1.000000000000000000e+00
2.611741160773849657e+00 1.117120513350697619e+00 9.864734418794266491e-01 1.000000000000000000e+00
2.613742494996664778e+00 1.001958096675047871e+00 9.368046667426719321e-01 1.000000000000000000e+00
2.615743829219479899e+00 1.311114449219984213e+00 9.366156168967775253e-01 1.000000000000000000e+00
2.617745163442295020e+00 2.146419220347804344e-02 9.272556324261782557e-01 1.000000000000000000e+00
2.619746497665110141e+00 1.269369416817702545e+00 9.442559613985720413e-01 1.000000000000000000e+00
2.621747831887925706e+00 2.411300829149569669e+00 9.709432347009735453e-01 1.000000000000000000e+00
2.623749166110740827e+00 6.533495181170671795e-02 9.496630797510170474e-01 1.000000000000000000e+00
2.625750500333555948e+00 3.819866002426377083e+00 8.997501045031737199e-01 1.000000000000000000e+00
2.627751834556371069e+00 3.946596782139141779e-01 9.043861983934766702e-01 1.000000000000000000e+00
2.629753168779186190e+00 5.252701965073379720e-01 8.274377351703703365e-01 1.000000000000000000e+00
2.631754503002001755e+00 1.641354099933712618e+00 8.271723603700630312e-01 1.000000000000000000e+00
2.633755837224816876e+00 7.600727267865294845e-01 8.369613026135578338e-01 1.000000000000000000e+00
2.635757171447631997e+00 2.187463153372847524e-01 8.191301815849856283e-01 1.000000000000000000e+00
2.637758505670447118e+00 1.492158493320983492e+00 7.992269216764475992e-01 1.000000000000000000e+00
2.639759839893262239e+00 1.352169745827838776e+00 7.844352818046599340e-01 1.000000000000000000e+00
2.641761174116077804e+00 1.871001112512897802e+00 7.981961692339014647e-01 1.000000000000000000e+00
2.643762508338892925e+00 2.523664100002665986e-02 8.181019982282985437e-01 1.000000000000000000e+00
2.645763842561708046e+00 2.279794217174297977e-01 8.549817889988807762e-01 1.000000000000000000e+00
2.647765176784523167e+00 1.221121249976772488e-01 8.943837351568955096e-01 1.000000000000000000e+00
2.649766511007338288e+00 1.037341134440582291e+00 9.593791658092654107e-01 1.000000000000000000e+00
2.651767845230153853e+00 1.269156466504153480e+00 9.668711432779820703e-01 1.000000000000000000e+00
2.653769179452968974e+00 7.471966781747549913e-01 9.491945933903442878e-01 1.000000000000000000e+00
2.655770513675784095e+00 1.704878282531999967e-01 9.564288239768434785e-01 1.000000000000000000e+00
2.657771847898599216e+00 4.083695596600057098e-01 9.651813800835078450e-01 1.000000000000000000e+00
2.659773182121414337e+00 1.754635660058084579e+00 9.755144311437945470e-01 1.000000000000000000e+00
2.661774516344229902e+00 1.853263491440482857e+00 9.516064980662024553e-01 1.000000000000000000e+00
2.663775850567045023e+00 3.671797711928478231e-02 9.055917800978834364e-01 1.000000000000000000e+00
2.665777184789860144e+00 3.604189551076405484e-01 9.306379426191349058e-01 1.000000000000000000e+00
2.667778519012675265e+00 9.910429937821583213e-01 8.712705173956862836e-01 1.000000000000000000e+00
2.669779853235490386e+00 4.731973565671608317e-01 9.022059882835373745e-01 1.000000000000000000e+00
2.671781187458305951e+00 9.056566968687582153e-02 8.894575172103069693e-01 1.000000000000000000e+00
2.673782521681121072e+00 6.690427184792421267e-01 8.617109496731683027e-01 1.000000000000000000e+00
2.675783855903936193e+00 2.631605090664111968e-01 8.747840811834624031e-01 1.000000000000000000e+00
2.677785190126751313e+00 2.502502745989919619e-01 8.754604214179273480e-01 1.000000000000000000e+00
2.679786524349566434e+00 1.164288160870869809e-01 8.519640478384769011e-01 1.000000000000000000e+00
2.681787858572382000e+00 1.141296070716618205e+00 8.225206154178212881e-01 1.000000000000000000e+00
2.683789192795197120e+00 1.433263251451976084e+00 7.871585208482461127e-01 1.000000000000000000e+00
2.685790527018012241e+00 1.551471840629112808e+00 8.196955127536625918e-01 1.000000000000000000e+00
2.687791861240827362e+00 1.661673730165255103e+00 8.231702951272144020e-01 1.000000000000000000e+00
2.689793195463642483e+00 2.759230148059308441e+00 8.247041348705297370e-01 1.000000000000000000e+00
2.691794529686458048e+00 9.552167365386797782e-01 8.121589736272706306e-01 1.000000000000000000e+00
2.693795863909273169e+00 3.923819679575468733e-01 7.973391231879196628e-01 1.000000000000000000e+00
2.695797198132088290e+00 1.298561550721520463e+00 8.019548969906535874e-01 1.000000000000000000e+00
2.697798532354903411e+00 1.669969249593218796e+00 8.335681784574939801e-01 1.000000000000000000e+00
2.699799866577718532e+00 4.451192856752320126e-01 8.380007924102439443e-01 1.000000000000000000e+00
2.701801200800534097e+00 2.891441606364291705e-01 8.001062878575126991e-01 1.000000000000000000e+00
2.703802535023349218e+00 5.246973924484852336e-01 8.051468924417927164e-01 1.000000000000000000e+00
2.705803869246164339e+00 1.092227615183021250e+00 8.134142304905737086e-01 1.000000000000000000e+00
2.707805203468979460e+00 1.385801568264980688e+00 8.189982131648779751e-01 1.000000000000000000e+00
2.709806537691794581e+00 1.663013984615806962e+00 7.974333059909173294e-01 1.000000000000000000e+00
2.711807871914610146e+00 2.582882504894828523e-03 7.877671134083866766e-01 1.000000000000000000e+00
2.713809206137425267e+00 5.037448309110277300e-01 7.856478484549405117e-01 1.000000000000000000e+00
2.715810540360240388e+00 1.296071118708589154e+00 7.903666639276886174e-01 1.000000000000000000e+00
2.717811874583055509e+00 2.464762649503484671e-01 7.939315003706258755e-01 1.000000000000000000e+00
2.719813208805870630e+00 5.288071765635172783e-01 7.908712084028542977e-01 1.000000000000000000e+00
2.721814543028686195e+00 1.449890165809522291e-01 7.920245161762444752e-01 1.000000000000000000e+00
2.723815877251501316e+00 4.211552351603166100e-01 7.823375813016824054e-01 1.000000000000000000e+00
2.725817211474316437e+00 1.359253309122099518e+00 7.771193698134332140e-01 1.000000000000000000e+00
2.727818545697131558e+00 3.704454990330607878e-01 7.578934439989573058e-01 1.000000000000000000e+00
2.729819879919946679e+00 1.849995544736031672e-01 7.211277735136809586e-01 1.000000000000000000e+00
2.731821214142762244e+00 5.229895234669579285e-01 6.560961082287091184e-01 1.000000000000000000e+00
2.733822548365577365e+00 6.615425984907662427e-01 6.449066386979414034e-01 1.000000000000000000e+00
2.735823882588392486e+00 9.364434040868468978e-01 6.408290483903591461e-01 1.000000000000000000e+00
2.737825216811207607e+00 1.466632368393652852e+00 6.244441815001686713e-01 1.000000000000000000e+00
2.739826551034022728e+00 5.901067317227541853e-01 5.867826157863176295e-01 1.000000000000000000e+00
2.741827885256838293e+00 2.009609733961026934e-01 6.837169943358003543e-01 1.000000000000000000e+00
2.743829219479653414e+00 2.059928279395965678e+00 7.283363249030979647e-01 1.000000000000000000e+00
2.745830553702468535e+00 3.756788371193046094e-01 7.294375123956133855e-01 1.000000000000000000e+00
2.747831887925283656e+00 5.893622447541159159e-01 7.930405293918245668e-01 1.000000000000000000e+00
2.749833222148098777e+00 1.068817996497698625e-01 7.823149347638531648e-01 1.000000000000000000e+00
2.751834556370914342e+00 7.688346068340637385e-02 7.946958525975788001e-01 1.000000000000000000e+00
2.753835890593729463e+00 3.675806595578978708e-03 8.635605210056955805e-01 1.000000000000000000e+00
2.755837224816544584e+00 8.625141528619145737e-01 8.627784427683201640e-01 1.000000000000000000e+00
2.757838559039359705e+00 4.093188032268426646e-01 8.611589140130582187e-01 1.000000000000000000e+00
2.759839893262174826e+00 1.247783039203567701e-01 8.708673071987838021e-01 1.000000000000000000e+00
2.761841227484990391e+00 1.637144347960859114e-01 8.587490276524412103e-01 1.000000000000000000e+00
2.763842561707805512e+00 7.441317408595725658e-01 8.792550717436489194e-01 1.000000000000000000e+00
2.765843895930620633e+00 1.219316580433760011e+00 9.394369172624407183e-01 1.000000000000000000e+00
2.767845230153435754e+00 7.632088822356001279e-01 9.225717760595077976e-01 1.000000000000000000e+00
2.769846564376250875e+00 1.542812402689223705e-01 1.082021834113509939e+00 1.000000000000000000e+00
2.771847898599066440e+00 9.293187137546793375e-02 1.078518450853037436e+00 1.000000000000000000e+00
2.773849232821881561e+00 4.964484857772044624e-01 1.091091875385456600e+00 1.000000000000000000e+00
2.775850567044696682e+00 2.252007653466705228e-01 1.089255553286652134e+00 1.000000000000000000e+00
2.777851901267511803e+00 6.267820082237096635e-01 1.085945036154218890e+00 1.000000000000000000e+00
2.779853235490326924e+00 1.258450553253327997e-01 1.094151003365658958e+00 1.000000000000000000e+00
2.781854569713142489e+00 4.419428806204018123e+00 1.086221194407845481e+00 1.000000000000000000e+00
2.783855903935957610e+00 2.118536713895629919e+00 1.203684457769763849e+00 1.000000000000000000e+00
2.785857238158772731e+00 5.698460796416178198e-01 1.166161105252530472e+00 1.000000000000000000e+00
2.787858572381587852e+00 3.699951312027676575e+00 1.160204788892137628e+00 1.000000000000000000e+00
2.789859906604402973e+00 9.460521885181565338e-01 1.153973471316844801e+00 1.000000000000000000e+00
2.791861240827218538e+00 2.170631615798558123e+00 1.192402500333101578e+00 1.000000000000000000e+00
2.793862575050033659e+00 2.826034287237682019e+00 1.216305816198829604e+00 1.000000000000000000e+00
2.795863909272848780e+00 4.716796231786364868e-01 1.220627963408551508e+00 1.000000000000000000e+00
2.797865243495663901e+00 1.229670439742846177e+00 1.203767676097444062e+00 1.000000000000000000e+00
2.799866577718479022e+00 6.445203855650992741e-01 1.204582143234429026e+00 1.000000000000000000e+00
2.801867911941294587e+00 3.195771516346955499e-02 1.222018941423238081e+00 1.000000000000000000e+00
2.803869246164109708e+00 9.857368243204720493e-01 1.233358541470734870e+00 1.000000000000000000e+00
2.805870580386924829e+00 2.888610901430783251e+00 1.250347759867317166e+00 1.000000000000000000e+00
2.807871914609739949e+00 6.677825198018473296e-01 1.255727225880337139e+00 1.000000000000000000e+00
2.809873248832555070e+00 6.907897879247139272e+00 1.273246916286714825e+00 1.000000000000000000e+00
2.811874583055370636e+00 4.136084079423394538e-02 1.281369122517003412e+00 1.000000000000000000e+00
2.813875917278185756e+00 1.038499929296150537e+00 1.291543410384713875e+00 1.000000000000000000e+00
2.815877251501000877e+00 5.862533924397754781e-01 1.284050890697648217e+00 1.000000000000000000e+00
2.817878585723815998e+00 8.007122016570952239e-01 1.289903753721807433e+00 1.000000000000000000e+00
2.819879919946631119e+00 1.803077024062682776e+00 1.375461915918077649e+00 1.000000000000000000e+00
2.821881254169446684e+00 2.649845644524022048e-01 1.390570742981847685e+00 1.000000000000000000e+00
2.823882588392261805e+00 5.016954771234760635e+00 1.287241630014557048e+00 1.000000000000000000e+00
2.825883922615076926e+00 5.214708261893967745e-01 1.324669962948518798e+00 1.000000000000000000e+00
2.827885256837892047e+00 1.314698663432043446e-01 1.431924159272904618e+00 1.000000000000000000e+00
2.829886591060707168e+00 3.338782241671045536e-01 1.361741336304157945e+00 1.000000000000000000e+00
2.831887925283522733e+00 1.682471989316300709e+00 1.353108685271788181e+00 1.000000000000000000e+00
2.833889259506337854e+00 1.056919411178256940e+00 1.312567956421474058e+00 1.000000000000000000e+00
2.835890593729152975e+00 1.808838421941647290e-01 1.252495837473420748e+00 1.000000000000000000e+00
2.837891927951968096e+00 1.712423731065173260e-01 1.256365565389063299e+00 1.000000000000000000e+00
2.839893262174783217e+00 4.427119558432252577e-01 1.227341981821935990e+00 1.000000000000000000e+00
2.841894596397598782e+00 8.396870296615350782e-01 1.286824214632945829e+00 1.000000000000000000e+00
2.843895930620413903e+00 6.286380367434547534e-01 1.335576224297807313e+00 1.000000000000000000e+00
2.845897264843229024e+00 1.440689695119436120e+00 1.321413417401785750e+00 1.000000000000000000e+00
2.847898599066044145e+00 1.439874686967583584e+00 1.305685883315832019e+00 1.000000000000000000e+00
2.849899933288859266e+00 1.481516188897082031e+00 1.302425540789450054e+00 1.000000000000000000e+00
2.851901267511674831e+00 4.872916957107575331e-01 1.179347780378975141e+00 1.000000000000000000e+00
2.853902601734489952e+00 5.100776739515919811e-01 1.201355801224941233e+00 1.000000000000000000e+00
2.855903935957305073e+00 1.892551786075184761e-01 1.190546904349595980e+00 1.000000000000000000e+00
2.857905270180120194e+00 4.651681493371949694e-01 1.223598783485220887e+00 1.000000000000000000e+00
2.859906604402935315e+00 4.134666658270786499e+00 1.238503161283231790e+00 1.000000000000000000e+00
2.861907938625750880e+00 7.453069649399066687e-01 1.207057218941785193e+00 1.000000000000000000e+00
2.863909272848566001e+00 1.829351745451016920e-01 1.228937018433027273e+00 1.000000000000000000e+00
2.865910607071381122e+00 3.653098364188066771e+00 1.142141144265491182e+00 1.000000000000000000e+00
2.867911941294196243e+00 4.967268128941436878e+00 1.139168488986217032e+00 1.000000000000000000e+00
2.869913275517011364e+00 8.224555703090550285e-01 1.141547796189309461e+00 1.000000000000000000e+00
2.871914609739826929e+00 5.921134961909966243e-01 1.247698438304418733e+00 1.000000000000000000e+00
2.873915943962642050e+00 5.084617329356780902e-01 1.208008926533622907e+00 1.000000000000000000e+00
2.875917278185457171e+00 3.630774103674951347e-01 1.226658042579871211e+00 1.000000000000000000e+00
2.877918612408272292e+00 6.303384677199809216e-01 1.231669587146619893e+00 1.000000000000000000e+00
2.879919946631087413e+00 3.970351349063181573e-02 1.263860251550768421e+00 1.000000000000000000e+00
2.881921280853902978e+00 3.083291930816502102e+00 1.257225266853990941e+00 1.000000000000000000e+00
2.883922615076718099e+00 2.030790111422790201e+00 1.259663218612685931e+00 1.000000000000000000e+00
2.885923949299533220e+00 4.050617415835882640e-01 1.290465908109368787e+00 1.000000000000000000e+00
2.887925283522348341e+00 2.243782003906681588e+00 1.327067821724038144e+00 1.000000000000000000e+00
2.889926617745163462e+00 5.341084762201916414e-01 1.292653417323216036e+00 1.000000000000000000e+00
2.891927951967979027e+00 1.861709702417668089e+00 1.267487658209626167e+00 1.000000000000000000e+00
2.893929286190794148e+00 9.436896954788370762e-01 1.257660745873518504e+00 1.000000000000000000e+00
2.895930620413609269e+00 5.953351574069948304e-01 1.247647066245843206e+00 1.000000000000000000e+00
2.897931954636424390e+00 1.941380437000397752e+00 1.256823463671058683e+00 1.000000000000000000e+00
2.899933288859239511e+00 1.411791691375551494e+00 1.255176522232910763e+00 1.000000000000000000e+00
2.901934623082055076e+00 5.137933880633688277e-01 1.158428886450020734e+00 1.000000000000000000e+00
2.903935957304870197e+00 1.162056343593322216e+00 1.185595026864202595e+00 1.000000000000000000e+00
